timestamp,Date,Time,Indoor-Temp(°C),Humidity(%),CO2(ppm),Weather,Control,temperature_2m (°C),relative_humidity_2m (%),direct_radiation (W/m²),diffuse_radiation (W/m²),dew_point_2m (°C),apparent_temperature (°C),precipitation (mm),rain (mm),snowfall (cm),snow_depth (m),weather_code (wmo code),pressure_msl (hPa),surface_pressure (hPa),cloud_cover (%),cloud_cover_low (%),cloud_cover_mid (%),cloud_cover_high (%),et0_fao_evapotranspiration (mm),vapour_pressure_deficit (kPa),wind_gusts_10m (km/h),wind_direction_100m (°),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),soil_temperature_0_to_7cm (°C),soil_temperature_7_to_28cm (°C),soil_temperature_28_to_100cm (°C),soil_temperature_100_to_255cm (°C),soil_moisture_0_to_7cm (m³/m³),soil_moisture_7_to_28cm (m³/m³),soil_moisture_28_to_100cm (m³/m³),soil_moisture_100_to_255cm (m³/m³),shortwave_radiation (W/m²),direct_normal_irradiance (W/m²),global_tilted_irradiance (W/m²),terrestrial_radiation (W/m²),terrestrial_radiation_instant (W/m²),global_tilted_irradiance_instant (W/m²),direct_normal_irradiance_instant (W/m²),diffuse_radiation_instant (W/m²),direct_radiation_instant (W/m²),shortwave_radiation_instant (W/m²)
2024-07-18 05:00:00,45491.0,0.208333333333333,23.2,75.0,2246,暴雨~大雨,PID,33.3,69.0,400.0,345.0,26.9,39.8,0.0,0.0,0.0,0.0,3.0,1004.2,1002.0,100.0,0.0,2.0,100.0,0.58,1.57,36.0,234.0,17.0,22.7,234.0,31.3,27.6,24.7,20.1,0.357,0.37,0.413,0.361,745.0,409.8,745.0,1292.6,1275.3,735.0,404.3,340.4,394.7,735.0
2024-07-18 05:30:00,45491.0,0.229166666666667,23.5,75.2,2276,暴雨~大雨,PID,32.65,71.0,337.0,347.5,26.7,38.75,0.9,0.9,0.0,0.0,32.0,1004.2,1002.0,99.0,13.0,16.0,98.5,0.53,1.4300000000000002,36.0,239.5,16.95,22.65,240.0,31.4,27.700000000000003,24.7,20.1,0.367,0.3695,0.413,0.361,684.5,351.85,684.5,1263.65,1229.1,666.4,342.9,337.85,328.6,666.4
2024-07-18 06:00:00,45491.0,0.25,23.8,75.4,2472,暴雨~大雨,PID,32.0,73.0,274.0,350.0,26.5,37.7,1.8,1.8,0.0,0.0,61.0,1004.2,1002.0,98.0,26.0,30.0,97.0,0.48,1.29,36.0,245.0,16.9,22.6,246.0,31.5,27.8,24.7,20.1,0.377,0.369,0.413,0.361,624.0,293.9,624.0,1234.7,1182.9,597.8,281.5,335.3,262.5,597.8
2024-07-18 06:30:00,45491.0,0.270833333333333,24,75.4,2343,暴雨~大雨,PID,31.65,75.0,145.0,267.5,26.6,37.95,0.95,0.95,0.0,0.0,56.0,1004.05,1001.85,98.5,13.5,27.0,98.0,0.32999999999999996,1.18,33.65,237.0,12.0,16.3,235.5,31.15,27.85,24.7,20.1,0.3765,0.369,0.413,0.361,412.5,156.5,412.5,1172.25,1104.9,391.9,149.6,253.25,138.65000000000003,391.9
2024-07-18 07:00:00,45491.0,0.291666666666667,24.2,75.4,2521,暴雨~大雨,PID,31.3,77.0,16.0,185.0,26.7,38.2,0.1,0.1,0.0,0.0,51.0,1003.9,1001.7,99.0,1.0,24.0,99.0,0.18,1.07,31.3,229.0,7.1,10.0,225.0,30.8,27.9,24.7,20.1,0.376,0.369,0.413,0.361,201.0,19.1,201.0,1109.8,1026.9,186.0,17.7,171.2,14.8,186.0
2024-07-18 07:30:00,45491.0,0.3125,24.4,75.3,2438,暴雨~大雨,PID,31.35,78.0,21.0,199.0,27.0,38.3,0.2,0.2,0.0,0.0,51.0,1003.8,1001.6,99.5,0.5,61.0,99.5,0.195,1.025,24.3,234.5,8.049999999999999,11.2,233.0,30.700000000000003,28.0,24.7,20.1,0.3765,0.369,0.413,0.361,220.0,28.150000000000002,220.0,1018.0999999999999,922.5,198.55,25.25,179.64999999999998,18.9,198.55
2024-07-18 08:00:00,45491.0,0.333333333333333,25.4,75.3,2324,暴雨~大雨,PID,31.4,79.0,26.0,213.0,27.3,38.4,0.3,0.3,0.0,0.0,51.0,1003.7,1001.5,100.0,0.0,98.0,100.0,0.21,0.98,17.3,240.0,9.0,12.4,241.0,30.6,28.1,24.7,20.1,0.377,0.369,0.413,0.361,239.0,37.2,239.0,926.4,818.1,211.1,32.8,188.1,23.0,211.1
2024-07-18 08:30:00,45491.0,0.354166666666667,25.5,75.0,2257,暴雨~大雨,PID,31.15,81.5,14.0,165.5,27.55,38.55,0.44999999999999996,0.44999999999999996,0.0,0.0,52.0,1003.6,1001.35,100.0,0.0,96.0,100.0,0.16,0.855,16.75,227.5,7.55,11.5,224.5,30.35,28.15,24.7,20.1,0.379,0.369,0.413,0.361,179.5,20.5,179.5,811.65,694.35,154.7,17.95,142.35,12.3,154.7
2024-07-18 09:00:00,45491.0,0.375,26.4,74.8,2177,暴雨~大雨,PID,30.9,84.0,2.0,118.0,27.8,38.7,0.6,0.6,0.0,0.0,53.0,1003.5,1001.2,100.0,0.0,94.0,100.0,0.11,0.73,16.2,215.0,6.1,10.6,208.0,30.1,28.2,24.7,20.1,0.381,0.369,0.413,0.361,120.0,3.8,120.0,696.9,570.6,98.3,3.1,96.6,1.6,98.3
2024-07-18 09:30:00,45491.0,0.395833333333333,26.4,74.3,2313,暴雨~大雨,PID,30.65,85.0,2.5,94.5,27.8,38.3,0.35,0.35,0.0,0.0,52.0,1003.5,1001.2,100.0,0.0,78.5,100.0,0.095,0.6699999999999999,15.5,205.0,7.3999999999999995,13.850000000000001,196.5,29.9,28.2,24.7,20.1,0.381,0.369,0.4125,0.361,97.0,6.449999999999999,97.0,566.95,435.95000000000005,74.65,4.7,72.8,1.85,74.65
2024-07-18 10:00:00,45491.0,0.416666666666667,25.3,73.4,2272,暴雨~大雨,PID,30.4,86.0,3.0,71.0,27.8,37.9,0.1,0.1,0.0,0.0,51.0,1003.5,1001.2,100.0,0.0,63.0,100.0,0.08,0.61,14.8,195.0,8.7,17.1,185.0,29.7,28.2,24.7,20.1,0.381,0.369,0.412,0.361,74.0,9.1,74.0,437.0,301.3,51.0,6.3,49.0,2.1,51.0
2024-07-18 10:30:00,45491.0,0.4375,25.2,72.8,2218,暴雨~大雨,PID,30.15,85.5,1.5,43.0,27.450000000000003,37.15,0.05,0.05,0.0,0.0,26.5,1003.6,1001.3,75.0,0.0,39.5,70.0,0.065,0.62,16.75,198.5,10.05,19.6,188.0,29.35,28.2,24.7,20.1,0.3805,0.369,0.412,0.361,44.5,4.55,44.5,300.7,164.95000000000002,26.6,3.15,25.8,1.05,26.8
2024-07-18 11:00:00,45491.0,0.458333333333333,24.3,71.9,2460,暴雨~大雨,PID,29.9,85.0,0.0,15.0,27.1,36.4,0.0,0.0,0.0,0.0,2.0,1003.7,1001.4,50.0,0.0,16.0,40.0,0.05,0.63,18.7,202.0,11.4,22.1,191.0,29.0,28.2,24.7,20.1,0.38,0.369,0.412,0.361,15.0,0.0,15.0,164.4,28.6,2.2,0.0,2.6,0.0,2.6
2024-07-18 11:30:00,45491.0,0.479166666666667,24.1,71.2,2355,暴雨~大雨,PID,29.6,84.0,0.0,7.5,26.65,35.75,0.0,0.0,0.0,0.0,2.5,1003.8,1001.5,72.5,0.0,12.5,67.5,0.05,0.6599999999999999,19.799999999999997,206.5,11.75,23.9,197.0,28.7,28.2,24.7,20.1,0.3795,0.369,0.412,0.361,7.5,0.0,7.5,84.5,14.299999999999999,1.1,0.0,1.3,0.0,1.3
2024-07-18 12:00:00,45491.0,0.5,24.5,70.7,2497,暴雨~大雨,PID,29.3,83.0,0.0,0.0,26.2,35.1,0.0,0.0,0.0,0.0,3.0,1003.9,1001.6,95.0,0.0,9.0,95.0,0.05,0.69,20.9,211.0,12.1,25.7,203.0,28.4,28.2,24.7,20.1,0.379,0.369,0.412,0.361,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-18 12:30:00,45491.0,0.520833333333333,24.2,69.9,2482,暴雨~大雨,PID,29.200000000000003,84.5,0.0,0.0,26.4,35.35,0.0,0.0,0.0,0.0,3.0,1004.4,1002.1,97.5,0.0,52.0,97.5,0.030000000000000002,0.625,18.0,206.0,10.55,23.049999999999997,192.5,28.5,28.0,24.7,20.1,0.37,0.368,0.4145,0.3615,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-18 13:00:00,45491.0,0.541666666666667,24.7,69.4,2315,暴雨~大雨,PID,29.1,86.0,0.0,0.0,26.6,35.6,0.0,0.0,0.0,0.0,3.0,1004.9,1002.6,100.0,0.0,95.0,100.0,0.01,0.56,15.1,201.0,9.0,20.4,182.0,28.6,27.8,24.7,20.1,0.361,0.367,0.417,0.362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-18 13:30:00,45491.0,0.5625,24.4,68.7,2308,暴雨~大雨,PID,29.15,85.0,0.0,0.0,26.4,35.400000000000006,0.0,0.0,0.0,0.0,3.0,1005.05,1002.75,99.5,0.0,85.5,99.0,0.015,0.6100000000000001,16.75,200.0,9.75,21.65,185.0,28.4,27.8,24.7,20.1,0.361,0.367,0.417,0.362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-18 14:00:00,45491.0,0.583333333333333,23.5,67.8,2337,暴雨~大雨,PID,29.2,84.0,0.0,0.0,26.2,35.2,0.0,0.0,0.0,0.0,3.0,1005.2,1002.9,99.0,0.0,76.0,98.0,0.02,0.66,18.4,199.0,10.5,22.9,188.0,28.2,27.8,24.7,20.1,0.361,0.367,0.417,0.362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-18 14:30:00,45491.0,0.604166666666667,23.2,67.2,2281,暴雨~大雨,PID,29.0,84.5,0.0,0.0,26.1,34.95,0.0,0.0,0.0,0.0,3.0,1005.1500000000001,1002.8499999999999,93.0,0.0,81.5,49.5,0.02,0.625,18.9,195.0,10.5,22.65,187.0,28.049999999999997,27.8,24.7,20.1,0.361,0.367,0.417,0.362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-18 15:00:00,45491.0,0.625,22.1,66.3,2360,暴雨~大雨,PID,28.8,85.0,0.0,0.0,26.0,34.7,0.0,0.0,0.0,0.0,3.0,1005.1,1002.8,87.0,0.0,87.0,1.0,0.02,0.59,19.4,191.0,10.5,22.4,186.0,27.9,27.8,24.7,20.1,0.361,0.367,0.417,0.362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-18 15:30:00,45491.0,0.645833333333333,21.7,65.8,2307,暴雨~大雨,PID,28.5,86.5,0.0,0.0,26.05,34.55,0.0,0.0,0.0,0.0,3.0,1005.05,1002.75,90.5,0.0,90.5,1.5,0.015,0.52,18.7,192.5,9.6,21.6,185.5,27.75,27.75,24.75,20.1,0.361,0.367,0.4165,0.362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-18 16:00:00,45491.0,0.666666666666667,21.4,65.3,2277,暴雨~大雨,PID,28.2,88.0,0.0,0.0,26.1,34.4,0.0,0.0,0.0,0.0,3.0,1005.0,1002.7,94.0,0.0,94.0,2.0,0.01,0.45,18.0,194.0,8.7,20.8,185.0,27.6,27.7,24.8,20.1,0.361,0.367,0.416,0.362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-18 16:30:00,45491.0,0.6875,21.1,64.9,2292,暴雨~大雨,PID,28.299999999999997,86.0,0.0,0.0,25.75,34.05,0.0,0.0,0.0,0.0,3.0,1004.55,1002.25,88.0,0.0,48.5,41.5,0.015,0.54,19.1,199.0,10.2,23.05,191.5,27.5,27.65,24.8,20.1,0.3605,0.367,0.416,0.362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-18 17:00:00,45491.0,0.708333333333333,20.8,64.7,2440,暴雨~大雨,PID,28.4,84.0,0.0,0.0,25.4,33.7,0.0,0.0,0.0,0.0,3.0,1004.1,1001.8,82.0,0.0,3.0,81.0,0.02,0.63,20.2,204.0,11.7,25.3,198.0,27.4,27.6,24.8,20.1,0.36,0.367,0.416,0.362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-18 17:30:00,45491.0,0.729166666666667,20.5,64.4,2470,暴雨~大雨,PID,28.25,82.0,0.0,0.0,24.85,33.25,0.0,0.0,0.0,0.0,3.0,1003.8,1001.5,91.0,0.0,6.0,90.5,0.025,0.6950000000000001,20.9,207.0,11.55,25.55,201.0,27.25,27.55,24.8,20.1,0.36,0.3665,0.416,0.362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-18 18:00:00,45491.0,0.75,21.2,64.6,2464,暴雨~大雨,PID,28.1,80.0,0.0,0.0,24.3,32.8,0.0,0.0,0.0,0.0,3.0,1003.5,1001.2,100.0,0.0,9.0,100.0,0.03,0.76,21.6,210.0,11.4,25.8,204.0,27.1,27.5,24.8,20.1,0.36,0.366,0.416,0.362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-18 18:30:00,45491.0,0.770833333333333,21,64.6,2579,暴雨~大雨,PID,28.05,79.5,0.0,0.0,24.15,32.5,0.0,0.0,0.0,0.0,3.0,1003.3,1001.0,100.0,0.0,5.5,100.0,0.035,0.78,22.15,214.0,12.4,26.6,207.5,27.0,27.45,24.8,20.1,0.36,0.366,0.416,0.362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-18 19:00:00,45491.0,0.791666666666667,21.5,64.9,2264,暴雨~大雨,PID,28.0,79.0,0.0,0.0,24.0,32.2,0.0,0.0,0.0,0.0,3.0,1003.1,1000.8,100.0,0.0,2.0,100.0,0.04,0.8,22.7,218.0,13.4,27.4,211.0,26.9,27.4,24.8,20.1,0.36,0.366,0.416,0.362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-18 19:30:00,45491.0,0.8125,21.3,65.1,2273,暴雨~大雨,PID,28.0,78.5,0.0,0.0,23.95,32.2,0.0,0.0,0.0,0.0,3.0,1003.2,1000.9,100.0,0.0,36.5,100.0,0.04,0.805,23.4,219.0,13.2,27.1,212.5,26.85,27.35,24.8,20.1,0.36,0.366,0.416,0.362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-18 20:00:00,45491.0,0.833333333333333,20.3,65.1,2304,暴雨~大雨,PID,28.0,78.0,0.0,0.0,23.9,32.2,0.0,0.0,0.0,0.0,3.0,1003.3,1001.0,100.0,0.0,71.0,100.0,0.04,0.81,24.1,220.0,13.0,26.8,214.0,26.8,27.3,24.8,20.1,0.36,0.366,0.416,0.362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-18 20:30:00,45491.0,0.854166666666667,20.3,65.5,2300,暴雨~大雨,PID,28.0,78.0,0.0,0.0,23.799999999999997,32.150000000000006,0.0,0.0,0.0,0.0,3.0,1003.3,1001.0,100.0,0.0,39.0,100.0,0.04,0.825,23.4,219.5,12.65,26.450000000000003,213.0,26.8,27.25,24.8,20.1,0.36,0.366,0.4155,0.362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-18 21:00:00,45491.0,0.875,19.6,65.8,2230,暴雨~大雨,PID,28.0,78.0,0.0,0.0,23.7,32.1,0.0,0.0,0.0,0.0,3.0,1003.3,1001.0,100.0,0.0,7.0,100.0,0.04,0.84,22.7,219.0,12.3,26.1,212.0,26.8,27.2,24.8,20.1,0.36,0.366,0.415,0.362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-18 21:30:00,45491.0,0.895833333333333,19.6,66.3,2195,暴雨~大雨,PID,28.0,78.0,0.0,6.0,23.75,32.0,0.0,0.0,0.0,0.0,3.0,1003.4,1001.1,100.0,0.0,14.5,100.0,0.05500000000000001,0.835,23.6,218.0,13.350000000000001,27.55,212.0,26.75,27.15,24.8,20.1,0.36,0.366,0.415,0.362,6.0,0.0,6.0,44.7,99.65,8.1,0.0,13.35,0.0,13.35
2024-07-18 22:00:00,45491.0,0.916666666666667,19.7,66.9,2177,暴雨~大雨,PID,28.0,78.0,0.0,12.0,23.8,31.9,0.0,0.0,0.0,0.0,3.0,1003.5,1001.2,100.0,0.0,22.0,100.0,0.07,0.83,24.5,217.0,14.4,29.0,212.0,26.7,27.1,24.8,20.1,0.36,0.366,0.415,0.362,12.0,0.0,12.0,89.4,199.3,16.2,0.0,26.7,0.0,26.7
2024-07-18 22:30:00,45491.0,0.9375,19.8,67.5,2231,暴雨~大雨,PID,28.3,77.5,1.5,40.0,23.950000000000003,32.15,0.0,0.0,0.0,0.0,3.0,1003.85,1001.55,100.0,0.0,38.5,100.0,0.09,0.87,25.75,217.0,15.2,29.3,211.5,26.799999999999997,27.1,24.8,20.1,0.3595,0.366,0.415,0.362,41.5,5.9,41.5,212.75,335.70000000000005,57.95,8.3,61.099999999999994,2.1,63.2
2024-07-18 23:00:00,45491.0,0.958333333333333,20,68.2,2166,暴雨~大雨,PID,28.6,77.0,3.0,68.0,24.1,32.4,0.0,0.0,0.0,0.0,3.0,1004.2,1001.9,100.0,0.0,55.0,100.0,0.11,0.91,27.0,217.0,16.0,29.6,211.0,26.9,27.1,24.8,20.1,0.359,0.366,0.415,0.362,71.0,11.8,71.0,336.1,472.1,99.7,16.6,95.5,4.2,99.7
2024-07-18 23:30:00,45491.0,0.979166666666667,20.2,69.0,2148,暴雨~大雨,PID,28.9,76.0,6.0,100.5,24.25,32.849999999999994,0.0,0.0,0.0,0.0,3.0,1004.4000000000001,1002.0999999999999,100.0,0.0,68.0,100.0,0.135,0.9550000000000001,27.55,216.0,15.75,28.65,211.0,27.049999999999997,27.05,24.8,20.15,0.3585,0.3655,0.415,0.3625,106.5,15.8,106.5,469.5,600.9000000000001,135.8,20.25,128.25,7.55,135.8
2024-07-19 00:00:00,45492.0,0.0,20.3,65.0,2222,多云,PID,29.2,75.0,9.0,133.0,24.4,33.3,0.0,0.0,0.0,0.0,3.0,1004.6,1002.3,100.0,0.0,81.0,100.0,0.16,1.0,28.1,215.0,15.5,27.7,211.0,27.2,27.0,24.8,20.2,0.358,0.365,0.415,0.363,142.0,19.8,142.0,602.9,729.7,171.9,23.9,161.0,10.9,171.9
2024-07-19 00:30:00,45492.0,0.0208333333333333,20.4,65.7,2289,多云,PID,29.65,75.0,10.0,147.0,24.75,33.7,0.0,0.0,0.0,0.0,3.0,1004.45,1002.15,99.0,0.0,89.5,84.0,0.17500000000000002,1.0350000000000001,29.700000000000003,214.5,17.150000000000002,29.299999999999997,210.0,27.7,27.1,24.8,20.2,0.3565,0.3645,0.4145,0.3625,157.0,18.5,157.0,724.25,842.2,183.05,21.7,171.4,11.65,183.05
2024-07-19 01:00:00,45492.0,0.0416666666666667,20.5,66.3,2047,多云,PID,30.1,75.0,11.0,161.0,25.1,34.1,0.0,0.0,0.0,0.0,3.0,1004.3,1002.0,98.0,0.0,98.0,68.0,0.19,1.07,31.3,214.0,18.8,30.9,209.0,28.2,27.2,24.8,20.2,0.355,0.364,0.414,0.362,172.0,17.2,172.0,845.6,954.7,194.2,19.5,181.8,12.4,194.2
2024-07-19 01:30:00,45492.0,0.0625,20.7,67.1,2227,多云,PID,30.450000000000003,75.0,40.0,193.5,25.55,34.85,0.0,0.0,0.0,0.0,3.0,1004.15,1001.85,99.0,0.5,96.5,82.0,0.225,1.08,31.65,214.5,18.4,30.45,211.0,28.45,27.2,24.8,20.2,0.3545,0.364,0.4135,0.3625,233.5,52.2,233.5,946.6500000000001,1043.2,256.40000000000003,56.85,212.95,43.45,256.40000000000003
2024-07-19 02:00:00,45492.0,0.0833333333333333,20.9,67.8,2249,多云,PID,30.8,75.0,69.0,226.0,26.0,35.6,0.0,0.0,0.0,0.0,3.0,1004.0,1001.7,100.0,1.0,95.0,96.0,0.26,1.09,32.0,215.0,18.0,30.0,213.0,28.7,27.2,24.8,20.2,0.354,0.364,0.413,0.363,295.0,87.2,295.0,1047.7,1131.7,318.6,94.2,244.1,74.5,318.6
2024-07-19 02:30:00,45492.0,0.104166666666667,21.2,68.5,2287,多云,PID,31.549999999999997,72.5,121.5,275.5,26.0,36.35,0.0,0.0,0.0,0.0,3.0,1004.2,1001.95,100.0,0.5,96.5,98.0,0.33999999999999997,1.275,31.65,213.0,17.85,27.6,211.0,29.15,27.25,24.8,20.2,0.3535,0.3635,0.413,0.363,397.0,140.0,397.0,1121.6,1190.1,419.85,147.75,291.75,128.1,419.85
2024-07-19 03:00:00,45492.0,0.125,21.5,69.3,2299,多云,PID,32.3,70.0,174.0,325.0,26.0,37.1,0.0,0.0,0.0,0.0,3.0,1004.4,1002.2,100.0,0.0,98.0,100.0,0.42,1.46,31.3,211.0,17.7,25.2,209.0,29.6,27.3,24.8,20.2,0.353,0.363,0.413,0.363,499.0,192.8,499.0,1195.5,1248.5,521.1,201.3,339.4,181.7,521.1
2024-07-19 03:30:00,45492.0,0.145833333333333,21.8,70.0,2303,多云,PID,31.9,71.0,95.5,288.5,25.95,36.75,0.0,0.0,0.0,0.0,3.0,1004.3,1002.1,100.0,0.0,95.0,100.0,0.33999999999999997,1.37,31.65,214.0,17.4,26.35,212.0,29.6,27.35,24.8,20.2,0.352,0.3625,0.413,0.363,384.0,105.2,384.0,1237.15,1272.9,397.0,109.60000000000001,297.54999999999995,99.44999999999999,397.0
2024-07-19 04:00:00,45492.0,0.166666666666667,22.1,70.7,2254,多云,PID,31.5,72.0,17.0,252.0,25.9,36.4,0.0,0.0,0.0,0.0,3.0,1004.2,1002.0,100.0,0.0,92.0,100.0,0.26,1.28,32.0,217.0,17.1,27.5,215.0,29.6,27.4,24.8,20.2,0.351,0.362,0.413,0.363,269.0,17.6,269.0,1278.8,1297.3,272.9,17.9,255.7,17.2,272.9
2024-07-19 04:30:00,45492.0,0.1875,22.4,71.3,2305,多云,PID,31.7,72.0,18.0,273.0,26.049999999999997,36.55,0.0,0.0,0.0,0.0,3.0,1003.95,1001.75,100.0,0.0,82.5,100.0,0.28,1.2950000000000002,31.3,217.0,17.85,27.9,215.5,29.700000000000003,27.45,24.8,20.2,0.3505,0.362,0.413,0.363,291.0,18.55,291.0,1285.35,1286.0,290.85,18.549999999999997,272.9,17.95,290.85
2024-07-19 05:00:00,45492.0,0.208333333333333,22.8,71.9,2273,多云,PID,31.9,72.0,19.0,294.0,26.2,36.7,0.0,0.0,0.0,0.0,3.0,1003.7,1001.5,100.0,0.0,73.0,100.0,0.3,1.31,30.6,217.0,18.6,28.3,216.0,29.8,27.5,24.8,20.2,0.35,0.362,0.413,0.363,313.0,19.5,313.0,1291.9,1274.7,308.8,19.2,290.1,18.7,308.8
2024-07-19 05:30:00,45492.0,0.229166666666667,23.1,72.4,2318,多云,PID,32.25,70.0,114.5,330.0,26.049999999999997,36.85,0.0,0.0,0.0,0.0,3.0,1003.5,1001.3,100.0,0.0,67.5,100.0,0.385,1.44,34.2,218.0,19.65,29.15,217.5,30.1,27.55,24.8,20.2,0.349,0.3615,0.4125,0.363,444.5,122.45,444.5,1263.0,1228.45,430.29999999999995,117.55000000000001,320.35,109.95,430.29999999999995
2024-07-19 06:00:00,45492.0,0.25,23.4,72.9,2487,多云,PID,32.6,68.0,210.0,366.0,25.9,37.0,0.0,0.0,0.0,0.0,3.0,1003.3,1001.1,100.0,0.0,62.0,100.0,0.47,1.57,37.8,219.0,20.7,30.0,219.0,30.4,27.6,24.8,20.2,0.348,0.361,0.412,0.363,576.0,225.4,576.0,1234.1,1182.2,551.8,215.9,350.6,201.2,551.8
2024-07-19 06:30:00,45492.0,0.270833333333333,23.7,73.2,2378,多云,PID,32.2,70.0,134.5,307.0,26.0,36.8,0.0,0.0,0.0,0.0,3.0,1003.3499999999999,1001.1500000000001,100.0,0.0,71.5,100.0,0.38,1.45,37.099999999999994,217.0,19.5,29.6,215.5,30.35,27.700000000000003,24.8,20.2,0.3475,0.3605,0.412,0.363,441.5,147.95,441.5,1171.6,1104.15,417.9,140.55,290.05,127.89999999999999,417.9
2024-07-19 07:00:00,45492.0,0.291666666666667,24,73.5,2425,多云,PID,31.8,72.0,59.0,248.0,26.1,36.6,0.0,0.0,0.0,0.0,3.0,1003.4,1001.2,100.0,0.0,81.0,100.0,0.29,1.33,36.4,215.0,18.3,29.2,212.0,30.3,27.8,24.8,20.2,0.347,0.36,0.412,0.363,307.0,70.5,307.0,1109.1,1026.1,284.0,65.2,229.5,54.6,284.0
2024-07-19 07:30:00,45492.0,0.3125,24.3,73.7,2373,多云,PID,31.6,73.0,37.0,208.0,26.15,36.6,0.0,0.0,0.0,0.0,3.0,1003.3,1001.1,100.0,0.0,44.0,100.0,0.245,1.255,33.7,211.5,17.15,28.2,207.5,30.15,27.85,24.85,20.2,0.3465,0.36,0.412,0.363,245.0,46.0,245.0,1017.25,921.5999999999999,222.8,42.1,188.9,33.9,222.8
2024-07-19 08:00:00,45492.0,0.333333333333333,25.3,74.0,2269,多云,PID,31.4,74.0,15.0,168.0,26.2,36.6,0.0,0.0,0.0,0.0,3.0,1003.2,1001.0,100.0,0.0,7.0,100.0,0.2,1.18,31.0,208.0,16.0,27.2,203.0,30.0,27.9,24.9,20.2,0.346,0.36,0.412,0.363,183.0,21.5,183.0,925.4,817.1,161.6,19.0,148.3,13.2,161.6
2024-07-19 08:30:00,45492.0,0.354166666666667,25.5,74.0,2290,多云,PID,31.4,74.5,14.5,164.5,26.299999999999997,36.85,0.0,0.0,0.0,0.0,3.0,1003.2,1001.0,100.0,0.0,7.0,100.0,0.19,1.17,29.0,205.5,14.95,25.95,200.0,29.9,27.95,24.9,20.2,0.3455,0.3595,0.412,0.363,179.0,24.1,179.0,810.55,693.2,152.39999999999998,20.4,140.0,12.35,152.39999999999998
2024-07-19 09:00:00,45492.0,0.375,26.4,74.1,2259,多云,PID,31.4,75.0,14.0,161.0,26.4,37.1,0.0,0.0,0.0,0.0,3.0,1003.2,1001.0,100.0,0.0,7.0,100.0,0.18,1.16,27.0,203.0,13.9,24.7,197.0,29.8,28.0,24.9,20.2,0.345,0.359,0.412,0.363,175.0,26.7,175.0,695.7,569.3,143.2,21.8,131.7,11.5,143.2
2024-07-19 09:30:00,45492.0,0.395833333333333,26.5,73.8,2325,多云,PID,31.2,75.0,8.0,130.5,26.25,36.75,0.0,0.0,0.0,0.0,3.0,1003.2,1000.95,100.0,0.0,4.0,100.0,0.155,1.13,25.55,200.0,13.95,25.549999999999997,194.5,29.700000000000003,28.0,24.9,20.2,0.345,0.359,0.4115,0.363,138.5,16.4,138.5,565.6,434.45,106.69999999999999,13.0,100.25,6.45,106.69999999999999
2024-07-19 10:00:00,45492.0,0.416666666666667,25.8,73.3,2209,多云,PID,31.0,75.0,2.0,100.0,26.1,36.4,0.0,0.0,0.0,0.0,3.0,1003.2,1000.9,100.0,0.0,1.0,100.0,0.13,1.1,24.1,197.0,14.0,26.4,192.0,29.6,28.0,24.9,20.2,0.345,0.359,0.411,0.363,102.0,6.1,102.0,435.5,299.6,70.2,4.2,68.8,1.4,70.2
